transactionAmount,dateTimeTransaction,merchantCategoryCode,cardBalance,encryptedHexCardNo,latitude,longitude,encryptedPan
6059.99,1.70935E+12,3409,4223986.15,b55bcc2fc4241c972e62f001ebe105859c8dd29d,-18.9797547,32.3759269,fb5e958f3ac28186d34d9974250e2b696f95e88e
6277.78,1.71117E+12,9803,4422628.81,3501796795a27b23eab9c6b60ba26f3a9264d4c9,34.391746,49.1904301,d1e0b6f50b380e6565c5ec730e26122cdf5f840f
9626.65,1.71178E+12,6501,7042718.15,ce5cc29f5431c7ebfd658925e79aa20fa7c97fd9,14.5636407,121.0134927,930a488eaa79c5208d7cf722a22b7385297b7f1a
7321.26,1.71178E+12,9803,7510006.54,1150c991721acf5808d76f9e595c710bdd20af0c,20.2258318,-74.1533563,0aa907bff09c237d3de74f115c065b281b8545ee
8369.79,1.70934E+12,5969,7532862.17,8ba79f12f3e3074ec0c2385a0532451ed2a2daae,23.378505,113.832363,d1e0b6f50b380e6565c5ec730e26122cdf5f840f
6741.07,1.71029E+12,6501,5380384.18,023b3bed0704b3c9af6e44d67a436646dd17a7a7,43.6623015,-79.3894938,0aa907bff09c237d3de74f115c065b281b8545ee
346.37,1.71071E+12,2371,6614284.19,83ee08f9b44afbf18c3bc23c11153acb53e3fe8f,59.3335257,57.2583377,6a31bb82232078dde0ea99c0fae41895107c21b6
9709.59,1.71034E+12,9803,7863413.15,0df2a62dcd62e70b70d4620dd6b9f6358b1994cc,25.833531,116.357581,0aa907bff09c237d3de74f115c065b281b8545ee
5396.03,1.7102E+12,1230,6131333.45,cf5837974b7bbc35e82d378312e5b33322995111,29.008818,110.733813,6a31bb82232078dde0ea99c0fae41895107c21b6
8890.6,1.7106E+12,8314,9436747.09,d1df5d8261d303023bc3df2d0c51755a1abae07a,36.2761885,139.5356365,6a31bb82232078dde0ea99c0fae41895107c21b6
3460.71,1.71015E+12,5969,8457804.65,6ce30f9ec5411958e7059f372b9aaea4d20a17d0,8.5743021,-70.3762423,ec27e63d232fb26c30d3ecbb36762271568960bf
2895.63,1.71086E+12,1230,7561322.44,3c5612006368dca42abad0c939785745b656bbce,12.0805088,4.3693604,ec27e63d232fb26c30d3ecbb36762271568960bf
6139.58,1.71118E+12,2371,1661465.31,d05c93fc9d30c6434857745846f01d2c6c12d84d,-9.0166555,-77.8724575,fb5e958f3ac28186d34d9974250e2b696f95e88e
7472.16,1.71E+12,8314,5346637.97,0f64b43d58b2bb289dfbff3fb1ba67af05f93b26,53.9559626,38.2899306,60294b26c658440a1fa3a52264ca47b346d8fa93
701.03,1.70932E+12,2371,3305256.17,b6ff08bacf3b22df9a0334f315b9ae7cc21cf655,22.635012,107.904186,ec27e63d232fb26c30d3ecbb36762271568960bf
4031.71,1.70961E+12,1230,2624417.37,f6966ab56dd2c46d34e377a31be83e2b10a0790e,19.3376878,-99.0591821,0aa907bff09c237d3de74f115c065b281b8545ee
9095.69,1.71021E+12,9803,9693317.19,f764bcd7b439b7013c623bff366e97496e6c1f8d,14.4409724,120.9950071,dc5fdfd42d6d13b875e941169108d8efe142ba3d
5221.71,1.70948E+12,3409,2562553.45,b3d8c9c8ff82e0969e6d15807e5e0e3abd3adfd1,-6.3517979,106.1078627,0aa907bff09c237d3de74f115c065b281b8545ee
2156.86,1.71006E+12,2371,8832688.16,bd4fd4c3ce66ebc6c80c6bc12e0e7a9b8557a012,59.2762554,17.9674784,60294b26c658440a1fa3a52264ca47b346d8fa93
3613.48,1.70958E+12,6501,1999971.15,99d37395c0521c219882475ad898f6418852a5a9,28.3683182,83.2934086,930a488eaa79c5208d7cf722a22b7385297b7f1a
2737.09,1.70943E+12,1230,4330793.45,2a3b35daba4d9800eb01c398adef28d776b70b02,53.0809114,103.3256193,ec27e63d232fb26c30d3ecbb36762271568960bf
3988.96,1.70977E+12,6501,4425206.2,6a7121d354b98db00e9d1340b883b8c60855b177,-11.2166885,33.1604555,d1e0b6f50b380e6565c5ec730e26122cdf5f840f
3360.21,1.71172E+12,3409,8577507.23,c1bf0806599f52356a1529caa2ca9ac02253ad16,39.9870663,48.4692545,1e59cb4cd1e3b5a131ba1edb93a3be8c38716218
3117.79,1.71144E+12,4444,5539445.95,8508c511b000acbc70fd78cbb7665ddb30f03e09,35.490701,112.851831,1e59cb4cd1e3b5a131ba1edb93a3be8c38716218
7538.9,1.70966E+12,8314,5178628.63,68169b01a9e5c8593b187a8202dc48b4b984014c,39.3525635,21.7513868,930a488eaa79c5208d7cf722a22b7385297b7f1a
7786.11,1.71124E+12,3409,8295517.92,bda5fe87333e20c33c3272cf8715a146f3d71e2f,49.3061777,-0.5870032,d1e0b6f50b380e6565c5ec730e26122cdf5f840f
8393.88,1.70961E+12,6501,5381349.16,0e78c60fffaf7b61ce2660d2783960dd11a9d156,52.38342,-113.7853,ec27e63d232fb26c30d3ecbb36762271568960bf
8206.76,1.71028E+12,9803,8238517.21,6c0b60dc6982b28b8fb397a1b1ce05363556e063,35.547715,103.506415,d1e0b6f50b380e6565c5ec730e26122cdf5f840f
9644.84,1.70962E+12,6501,4858065.84,12cca21a2636b7c1a71f28d65f2d3365f23bbf8d,34.620202,112.453926,930a488eaa79c5208d7cf722a22b7385297b7f1a
9164.64,1.7112E+12,6501,3897916.9,5d16d94378145a9eecdcd1e5d3cfb5b90fca86e6,45.8334,-79.38293,dc5fdfd42d6d13b875e941169108d8efe142ba3d
2640.85,1.71174E+12,8314,7097709.43,db804bdc7a46f0134e5db007e0f1f7d530c968e9,62.5898079,50.8599404,d1e0b6f50b380e6565c5ec730e26122cdf5f840f
449.76,1.71149E+12,3409,606619.23,59a5166acf032ae11c1250718cd1229961f5a784,52.2876905,45.3602833,d1e0b6f50b380e6565c5ec730e26122cdf5f840f
7972.11,1.71015E+12,6501,8142047.56,f7e5ff5d92693e786e6b60725f908dc3a141259c,53.2445421,50.4047054,6a31bb82232078dde0ea99c0fae41895107c21b6
6351.43,1.71139E+12,2371,7696085.25,c9cc0aef80c47a1d6a5e01ee52404691e767b3de,34.8323566,33.5895956,dc5fdfd42d6d13b875e941169108d8efe142ba3d
5880.04,1.70928E+12,5969,2230136.46,d4d79bd2d7248d5892147fa7a597971cf229cab3,63.2563101,18.4484104,ec27e63d232fb26c30d3ecbb36762271568960bf
5663.34,1.71005E+12,5969,8149899.72,8f4542aeb0afed0895b75b623cf1fe7f7d285b15,-6.2258,106.7987,930a488eaa79c5208d7cf722a22b7385297b7f1a
1440.08,1.71062E+12,4444,2306275.51,36a95dca016bbea5f74d0b888b7b421008cd40a2,-7.2030729,112.0237903,fb5e958f3ac28186d34d9974250e2b696f95e88e
2833.03,1.71095E+12,4444,9161978.72,b7a37e25238fb63487e6ad03fb79aa3654cdc6da,7.6622793,-80.5632884,dc5fdfd42d6d13b875e941169108d8efe142ba3d
5186.61,1.7109E+12,4444,4911526.15,58a3a5b2745e7d6e86ca32bd65c6490231466966,8.4362867,-69.9959762,dc5fdfd42d6d13b875e941169108d8efe142ba3d
6041.28,1.71064E+12,9803,4075147.2,b376442a2eda2884ec147a578886ec9214b102bf,32.53,-92.08,1e59cb4cd1e3b5a131ba1edb93a3be8c38716218
5035.55,1.71163E+12,3409,6177316.75,388050a64300e373c3a5ae025fee00af7c52cfc7,32.27639,35.59938,0aa907bff09c237d3de74f115c065b281b8545ee
8808.34,1.71091E+12,5969,8494725.16,6f7f57624ca485ddd4b6c84e3d171f564f9dbe4e,45.697904,0.964671,60294b26c658440a1fa3a52264ca47b346d8fa93
6845.9,1.70985E+12,5969,3210868.09,44130a0241ecbcff1e37ad248629dcda47e1a530,30.1762897,31.2067851,60294b26c658440a1fa3a52264ca47b346d8fa93
9601.23,1.70966E+12,9803,2024442.52,ae00f0662e49724fc279e39291b63fc0a4140c2c,30.66044,120.013991,d1e0b6f50b380e6565c5ec730e26122cdf5f840f
3057.85,1.71128E+12,9803,9609778.9,2668cbb6e9ebf549a8484e77f1f13f955c7c402b,13.1916462,-59.5800813,0aa907bff09c237d3de74f115c065b281b8545ee
4478.25,1.70988E+12,8314,3009388.84,1787a0aefd7726ec0893048c9cea145b276de65a,-7.2792087,112.7657727,6a31bb82232078dde0ea99c0fae41895107c21b6
2109.37,1.70942E+12,6501,3822983.11,0fcc07b4b8340283ed9584a9e330f637c781b620,48.1543232,24.8196946,930a488eaa79c5208d7cf722a22b7385297b7f1a
1349.75,1.71096E+12,4444,6241135.43,c3bf60db8437fb349c0cc640f2db3403243497af,58.4705978,41.5474702,d1e0b6f50b380e6565c5ec730e26122cdf5f840f
7272.13,1.71117E+12,3409,7355407.11,449f0d40718ec979f3ef222adcebedf2932ccb10,6.885648,-75.335829,dc5fdfd42d6d13b875e941169108d8efe142ba3d
815.49,1.71172E+12,9803,1937457.25,d1793e4b10454738c6232ee977d928bcdfacd938,49.7529483,13.0041032,60294b26c658440a1fa3a52264ca47b346d8fa93
7924.28,1.7093E+12,4444,7640711.87,59344ac6ddf64bf7da48918c8b70eefe35bbb711,31.991961,112.03379,930a488eaa79c5208d7cf722a22b7385297b7f1a
9524.03,1.71025E+12,6501,2963519.06,8340389f7f852f613f3a708c72fe9122359da158,30.27,-97.74,aa919d31ba02400e8ace786bdefa8230679287e3
3861.91,1.71112E+12,9803,8445983.73,184dd0b7820cb11628f8280e7b03bddc7381ac46,-19.0195852,-65.2619615,fb5e958f3ac28186d34d9974250e2b696f95e88e
4250.1,1.70927E+12,8314,6062291.78,4e0744e4b5892f6a1660da82b98331e18e34898c,36.776357,119.98842,1e59cb4cd1e3b5a131ba1edb93a3be8c38716218
7657.18,1.71135E+12,3409,8930377.37,71d8c5fd65c9a53d6d358cde88d4599f73416d4f,32.04541,50.8157258,6a31bb82232078dde0ea99c0fae41895107c21b6
5687.53,1.71125E+12,9803,467724.97,a9018b7758b3a1e890abfd35f0b3571659746d12,-22.7238417,-51.4099625,60294b26c658440a1fa3a52264ca47b346d8fa93
3118.21,1.71161E+12,2371,2686996.34,f94a2ef4206ec91cc5cdfb298d492d4b874b6c16,37.066667,10.116667,6a31bb82232078dde0ea99c0fae41895107c21b6
9115.89,1.71088E+12,2371,6691170.96,6de53e59d6df40c37eebbdeebd3f35d7a8ff5f7b,40.941983,19.6996428,0aa907bff09c237d3de74f115c065b281b8545ee
5787.42,1.70972E+12,8314,2860829.42,7304ae81594165cfcfa618f205a4bf89a57d6c2a,33.45,-111.97,0aa907bff09c237d3de74f115c065b281b8545ee
6047.05,1.70998E+12,3409,3465572.73,122fba2a867051f6cedb4f302a992d359180866e,37.9337124,139.3844092,0aa907bff09c237d3de74f115c065b281b8545ee
2685.14,1.7111E+12,6501,9854155.63,f9fed812e85d31bae8db418429ecb559c500ec05,23.396201,103.364905,d1e0b6f50b380e6565c5ec730e26122cdf5f840f
6097.66,1.7114E+12,1230,6511855.33,0946b4fda9fcaba53f2fada3068f68b2b2ad96c8,32.17842,35.21569,aa919d31ba02400e8ace786bdefa8230679287e3
9613.57,1.71074E+12,9803,6575561.18,f755468c290a18cbd3eac7b9cc53ef16caed190e,40.2233515,-8.5336525,1e59cb4cd1e3b5a131ba1edb93a3be8c38716218
9724.76,1.70971E+12,6501,8314069.74,534d51b217641f5f491ce2ff2504c7fc0319ca61,31.7338222,118.8719394,6a31bb82232078dde0ea99c0fae41895107c21b6
5549.48,1.70959E+12,3409,6535937.27,c2db7e7cfb954590f86864bcc0031a624026fe80,15.1422858,120.6541966,ec27e63d232fb26c30d3ecbb36762271568960bf
259.11,1.71077E+12,2371,5234189.25,f3bd157df6b2dff1661f301356390a4553d99e87,-7.740099,-40.2884386,d1e0b6f50b380e6565c5ec730e26122cdf5f840f
5796.01,1.71142E+12,3409,7064057.37,97a01005903e0d80c3ac1d96d5dff4cba2c472dd,48.42647,-123.3227421,0aa907bff09c237d3de74f115c065b281b8545ee
125.5,1.71152E+12,2371,5843067.49,667aa491339800445b7621f91cf483675f465fae,55.2443128,34.3716169,6a31bb82232078dde0ea99c0fae41895107c21b6
1521.87,1.71011E+12,3409,2004765.92,aceb9729e3e6721670b693fcc11d9889e1bea7e8,2.1514272,11.3317605,aa919d31ba02400e8ace786bdefa8230679287e3
8092.07,1.71044E+12,4444,5776665.26,fa96051de3355de3b3a24cd679874ede836ca465,-8.4573045,117.185294,aa919d31ba02400e8ace786bdefa8230679287e3
1297.94,1.70999E+12,8314,6320329.75,3507f9873b623a069c5491438f5acbe3e83c51ea,30.628795,104.0436982,1e59cb4cd1e3b5a131ba1edb93a3be8c38716218
9012.02,1.70984E+12,2371,4061627.29,d7fc2f9f2ab9118e182cc20133a4f60ac00cca2c,60.79832,10.705945,d1e0b6f50b380e6565c5ec730e26122cdf5f840f
1328.6,1.70951E+12,2371,9697928.41,1bbade6f332eff6606b343aafdb297fa9190373d,50.4065746,14.044039,aa919d31ba02400e8ace786bdefa8230679287e3
304.56,1.70951E+12,6501,4146565.28,8610ddf4d63bb05c27e58ce140ae397ab1dc55c8,58.3733593,11.2998649,ec27e63d232fb26c30d3ecbb36762271568960bf
135.29,1.71158E+12,1230,3130259.79,f8d76975e4e874bf4824ed435c32a1d9b63c1663,28.824583,104.641931,1e59cb4cd1e3b5a131ba1edb93a3be8c38716218
2594.24,1.71102E+12,5969,615862.73,6c449c1b202649fc6452279ba11ef12b5c04bec5,13.38333,-13.85,aa919d31ba02400e8ace786bdefa8230679287e3
7005.15,1.7117E+12,9803,9080823.6,218736efb9208289316c9616c44d20c66a9e3a1f,-6.9028171,106.3483779,60294b26c658440a1fa3a52264ca47b346d8fa93
646.69,1.71073E+12,8314,7405637.32,34ca917b0a2b9f299a0cf2790ad36b9411ac8c77,25.721143,119.384334,0aa907bff09c237d3de74f115c065b281b8545ee
3473.77,1.71116E+12,9803,7896432.31,3d7a7ef91333698a12a498f62ace342e6f462ca7,50.1224689,27.506767,1e59cb4cd1e3b5a131ba1edb93a3be8c38716218
6723.37,1.71161E+12,3409,4743753.13,fd529b24f9679fc9fd0f8ac0db17b7a71e282d98,43.7595362,44.677303,60294b26c658440a1fa3a52264ca47b346d8fa93
6303.09,1.71091E+12,8314,5054935.41,8f08372378db6a2e3061165b821fe603267c7de8,-11.7714258,19.8901427,6a31bb82232078dde0ea99c0fae41895107c21b6
7941.75,1.7096E+12,4444,8942336.09,77e0801cd13df027860a0ef108eecbfc8293a126,-11.8991825,33.5923941,aa919d31ba02400e8ace786bdefa8230679287e3
188.81,1.70989E+12,1230,5738963.04,a51a04d258da95ef8ec26e9df019e014531ca2bc,19.727097,110.319788,aa919d31ba02400e8ace786bdefa8230679287e3
3106.64,1.70987E+12,9803,4242333.49,30ea5e8d6773bceaa05d35c6f0eb9d9cc6a4303f,58.5493379,16.3578112,0aa907bff09c237d3de74f115c065b281b8545ee
9853.92,1.71145E+12,9803,1150990.64,ec89346b77cdebf267ae5d41b0f550401399ee19,58.6772898,52.190142,dc5fdfd42d6d13b875e941169108d8efe142ba3d
8601.52,1.70972E+12,5969,1120831.87,b463eace1172170c6f7eb9eba622f6a91e787f65,32.353463,35.074453,d1e0b6f50b380e6565c5ec730e26122cdf5f840f
7439.12,1.71133E+12,5969,3831032.19,81bca352e043d6775085efd327f2856052d936e0,29.8867761,-95.54919,930a488eaa79c5208d7cf722a22b7385297b7f1a
8370.27,1.70976E+12,4444,8857430.44,9b240b958dd06f2c8b9316d89bf562c73f687cca,52.7634482,26.4275001,fb5e958f3ac28186d34d9974250e2b696f95e88e
5424.89,1.71093E+12,3409,8214883.76,aaeab180bcf3e2db57589998eed44d8c32d6c2e4,64.0128827,11.496376,ec27e63d232fb26c30d3ecbb36762271568960bf
7540.45,1.71074E+12,5969,6664228.7,1e9c2c587163f694c800c3d4661e776778622319,-22.6475546,-47.1947232,aa919d31ba02400e8ace786bdefa8230679287e3
6975.64,1.71093E+12,8314,9714598.73,e8aaf6db4264e12e8ba86a62b2ff1d5ae89657cb,-34.6601867,-58.4475091,930a488eaa79c5208d7cf722a22b7385297b7f1a
611.94,1.70926E+12,8314,8609369.87,920cfb933d434caa8f14313c589c428dfbd564ab,-8.4480167,114.3103718,6a31bb82232078dde0ea99c0fae41895107c21b6
6525.78,1.71179E+12,4444,4157753.34,2133f6bcafedca22a915c6ff71b76c51919b1f7b,14.6602787,120.989116,dc5fdfd42d6d13b875e941169108d8efe142ba3d
356.2,1.71028E+12,5969,5700696.26,29629a3edda781d443f6c7be3c65add8ce07d212,30.677233,121.015142,1e59cb4cd1e3b5a131ba1edb93a3be8c38716218
1902.49,1.71162E+12,3409,3080147.4,fe8fe1c8363bdd9a74231239de7bbbcdd0f7a703,43.1074675,12.3764587,0aa907bff09c237d3de74f115c065b281b8545ee
5146.2,1.71066E+12,1230,1463303.76,7f220e631436d6a15be2c8d0b038eba38bebb7af,-12.8528438,-38.3271112,6a31bb82232078dde0ea99c0fae41895107c21b6
7282.76,1.71148E+12,4444,9239651.89,dccd679bcf62b4eb0cd0d41949cb7e92835489bf,38.779669,63.8699655,aa919d31ba02400e8ace786bdefa8230679287e3
1348.79,1.71178E+12,3409,2191861.05,59dc6c01cfc7d355421a525b67624f378097eef9,37.0388867,9.6647636,6a31bb82232078dde0ea99c0fae41895107c21b6
6057.42,1.70932E+12,6501,109114.2,2475270fcf80eb0972b106bf6a401aea0479c71d,14.6921469,120.9617614,aa919d31ba02400e8ace786bdefa8230679287e3
307.08,1.71159E+12,4444,4736678.85,a5c7b4c1e364964b797cee1ebeb6ceecd6b3e2a6,16.9334683,121.7587348,60294b26c658440a1fa3a52264ca47b346d8fa93
2407.2,1.70956E+12,4444,7525283.83,f815f15ed87c40ee7a80574edcb02d4bf60e9869,-7.150975,110.1402594,0aa907bff09c237d3de74f115c065b281b8545ee
791.94,1.7097E+12,2371,7872544.94,8a60bd622711442ad93a2793cd70a04e18c9098c,45.11803,124.823242,60294b26c658440a1fa3a52264ca47b346d8fa93
1467.66,1.71113E+12,9803,8429941.46,d868b4687d42a882b83733f44e37db1bc4377e77,15.51667,-88.05,dc5fdfd42d6d13b875e941169108d8efe142ba3d
995.76,1.7094E+12,1230,2088750.68,a5282f81d3458c88a6d3f0287baf14f3322725de,-18.7679039,46.0515529,fb5e958f3ac28186d34d9974250e2b696f95e88e
2596.28,1.70995E+12,6501,6850651.84,5c0b40cb02569436fad231bd193982be171fe767,23.36225,103.374576,dc5fdfd42d6d13b875e941169108d8efe142ba3d
5948.72,1.70968E+12,3409,8606103.01,323a15ae949df908ddd68f7e8de330f0da8719ea,-19.3088778,-64.3031372,fb5e958f3ac28186d34d9974250e2b696f95e88e
6743.98,1.70945E+12,6501,2115613.97,cfeaa8facece18def3718f563ffba9a52f10ab65,-6.6825,105.8573,930a488eaa79c5208d7cf722a22b7385297b7f1a
4228.77,1.70996E+12,4444,7371004.49,06af03d00b5c855860810f5a6631c5e305d1edad,7.15611,124.69111,1e59cb4cd1e3b5a131ba1edb93a3be8c38716218
5993.68,1.70991E+12,8314,6308166.82,28989bd265a8983683409da566507ca69bda9034,8.8729633,-82.5834947,60294b26c658440a1fa3a52264ca47b346d8fa93
2273,1.71097E+12,1230,9097404.57,05a78143eed18d3ba615927cc3088fef37ceba0d,-12.1349328,44.4252603,ec27e63d232fb26c30d3ecbb36762271568960bf
2853.27,1.70928E+12,6501,8344534.76,e4a2629154b11b46ca2cd662bd81c668acaae587,14.83361,43.53639,0aa907bff09c237d3de74f115c065b281b8545ee
9346.69,1.71005E+12,6501,9608403.76,90597ab64db1863e16eb6bc9d2eb9900612fd64d,42.25785,118.886931,930a488eaa79c5208d7cf722a22b7385297b7f1a
3230.39,1.71151E+12,8314,2688579.01,1e57eae6b5712a9b2254298e9f7ec6e1f63578d8,31.850989,35.183103,0aa907bff09c237d3de74f115c065b281b8545ee
8319.35,1.71013E+12,8314,47021.41,7e7591c72d0385a034c50b112f4d73bcaaa97ef1,46.5214145,14.8523952,fb5e958f3ac28186d34d9974250e2b696f95e88e
4564.42,1.71012E+12,2371,5831346.3,365576e2f4856fef61e999bcf449e285e56547f6,-6.4761564,111.0400034,fb5e958f3ac28186d34d9974250e2b696f95e88e
8369.34,1.71071E+12,4444,8864877.13,17bd3d13420feeee60c0318a9aedcba2afc860f9,-4.3289209,-79.557446,aa919d31ba02400e8ace786bdefa8230679287e3
4212.06,1.71059E+12,5969,5291321.51,24a09aeec4ced93fa1af3fbdde73a154c499764d,23.802044,116.932436,60294b26c658440a1fa3a52264ca47b346d8fa93
187.24,1.70929E+12,5969,1057794.7,f9016272d818ac4e504ca10312940f679b9af8f3,8.955271,126.009711,dc5fdfd42d6d13b875e941169108d8efe142ba3d
7301.89,1.71093E+12,9803,2150035.39,d7b4b398b320a56335995d3919394734cd98457e,56.7870687,13.8913772,fb5e958f3ac28186d34d9974250e2b696f95e88e
2661.64,1.71168E+12,1230,6092280.48,302eaa8ebf2a5a2c962138ca0c796b7b9272979e,-26.1447959,-49.2435998,1e59cb4cd1e3b5a131ba1edb93a3be8c38716218
7733.47,1.71086E+12,1230,9516058.72,f04f74cad9873acf7aa3524ab422abdf9a8d0fa1,-37.9707308,-57.6258993,ec27e63d232fb26c30d3ecbb36762271568960bf
9513.52,1.71096E+12,6501,7522973.54,23d09cac557304e9a8e348b32a41a15d6018726a,57.7806567,11.9694396,ec27e63d232fb26c30d3ecbb36762271568960bf
6225.82,1.71027E+12,5969,6414939.06,cd1119881f87f32c128566a3a9e4cae27d067296,-26.2652787,27.9073244,60294b26c658440a1fa3a52264ca47b346d8fa93
8197.87,1.71145E+12,4444,8779401.72,ebae2cb7bca0301939089a932fdc832393bd230b,36.8830175,137.4502378,1e59cb4cd1e3b5a131ba1edb93a3be8c38716218
4639.65,1.71169E+12,5969,201311.88,ef32f1f1d6aad4013012084312db64ec3f8d58bb,26.89023,100.233878,6a31bb82232078dde0ea99c0fae41895107c21b6
1919.62,1.70926E+12,6501,6298743.14,c7a47e2931001afc5c5ab7b81c9aa177f62167e3,-23.6228759,-46.7816647,1e59cb4cd1e3b5a131ba1edb93a3be8c38716218
6750.87,1.71106E+12,1230,8884568.75,49bfe63526cf4deff759f7369371e65563ec55ef,22.200895,-97.8531153,fb5e958f3ac28186d34d9974250e2b696f95e88e
6113.11,1.71011E+12,5969,3325272.88,a101ea130987ea1c63a686dfafda3f454d802001,21.333333,17.016667,aa919d31ba02400e8ace786bdefa8230679287e3
8128.26,1.71122E+12,4444,7837463.69,d3c5963661ea34a9b1c4241ca227c1382734b031,-18.1380146,30.147383,0aa907bff09c237d3de74f115c065b281b8545ee
7092.73,1.71109E+12,9803,2793833.52,490f4602a9c8682a1fc3816e9d6352c6fc25559f,-17.4013758,-63.8817832,fb5e958f3ac28186d34d9974250e2b696f95e88e
9090.23,1.71144E+12,6501,6655031.06,4e9e8e126141bfa7aab7580e9f2a18b5295696fa,-6.9211461,107.6940475,930a488eaa79c5208d7cf722a22b7385297b7f1a
2581.54,1.71111E+12,1230,4188650.4,85afe3feebe0019341d79912d611621dfcd10769,20.003169,110.353972,0aa907bff09c237d3de74f115c065b281b8545ee
2290.51,1.70992E+12,8314,1867766.35,44c75217a10531bb84178cd04c4b59823f71afc6,24.7769775,-107.4055282,0aa907bff09c237d3de74f115c065b281b8545ee
3554.47,1.71158E+12,6501,5380737.32,a6bfc5538f5ccb9724c35ece2f33f1ba46da8ad9,-7.8815605,-34.8277651,6a31bb82232078dde0ea99c0fae41895107c21b6
4058.17,1.71036E+12,1230,4885615.64,68843adf59fc44d5b64fb56f20ea9269e5be5ffe,-29.7724887,31.0575438,1e59cb4cd1e3b5a131ba1edb93a3be8c38716218
747.27,1.7108E+12,1230,5001743.09,79f00a861c69a4865444ec9aedc8f13f34dd8383,30.378326,111.450006,60294b26c658440a1fa3a52264ca47b346d8fa93
2292.04,1.70926E+12,9803,5800704.46,a3dd7a29cecf44cef8283e3dd4f55772c5fa23be,50.35008,-113.76866,60294b26c658440a1fa3a52264ca47b346d8fa93
6851.09,1.71169E+12,5969,2196169.79,79d3ff863089d8596dc5a281bd3ac67990483450,56.2995342,44.0013228,60294b26c658440a1fa3a52264ca47b346d8fa93
5998.85,1.7095E+12,2371,2853906.63,f63153c28b146089e429f34e3b0ea1c724ccea1f,-25.3907214,-51.4628097,aa919d31ba02400e8ace786bdefa8230679287e3
3756.03,1.71076E+12,5969,9256625.74,fe716b64c5ddae8430bfdcaa5353c46210ec86dc,6.4968574,2.6288523,dc5fdfd42d6d13b875e941169108d8efe142ba3d
6532.82,1.7106E+12,2371,4545847.1,7919397809feda67462c4d75378df9022437d449,35.0010118,-85.3162066,dc5fdfd42d6d13b875e941169108d8efe142ba3d
1448.36,1.71132E+12,5969,2044312.41,fe3b2f2050e025084bb3114fd9ef5c74329afde1,34.8190348,36.1192307,fb5e958f3ac28186d34d9974250e2b696f95e88e
1915.42,1.71174E+12,6501,170674.57,c3220f219fd71f9772a65975e56d7a233b40154b,55.6065,159.64266,6a31bb82232078dde0ea99c0fae41895107c21b6
3745.6,1.71095E+12,4444,5303195.28,0b1d21cad7ea3312772cba58c7b14187335e852b,49.5882649,17.3525487,60294b26c658440a1fa3a52264ca47b346d8fa93
48.88,1.70985E+12,5969,5984761.24,1964d37e852bcb87cf85d5970d3a4d0a5eac47a2,49.8687559,17.0138788,aa919d31ba02400e8ace786bdefa8230679287e3
1788.69,1.71133E+12,4444,2548108.01,6c07153e87bced5c184ba882d99588375a2d2431,45.5423201,5.449605,1e59cb4cd1e3b5a131ba1edb93a3be8c38716218
3619.24,1.71045E+12,9803,5519100.96,a0c1587033fe82c484c5a729e74131c727d9c98e,57.3690549,22.591118,ec27e63d232fb26c30d3ecbb36762271568960bf
3253.49,1.71059E+12,5969,707939.1,d7085475c5318ffbe914d0fd85f24ba58dccaa8a,51.5275957,17.2712122,ec27e63d232fb26c30d3ecbb36762271568960bf
8210.48,1.71135E+12,2371,3200737.6,e0fb7f4517de9b69512d3138f55f9ce038c21ff8,46.1114451,48.0744772,6a31bb82232078dde0ea99c0fae41895107c21b6
3284.94,1.71145E+12,9803,3431990.16,4b0d160e091ce9e059256c6d0d13c0c83b4f1e2b,18.6779449,108.7128405,aa919d31ba02400e8ace786bdefa8230679287e3
9721.32,1.71103E+12,2371,6719113.44,d45bb50c47231fa96f6ed3960f51f15a887bf6c0,10.3674543,-13.5841871,dc5fdfd42d6d13b875e941169108d8efe142ba3d
2575.35,1.70938E+12,3409,4089596.77,437351223776eabfac2e1d93ba77ee416259310b,-3.6988282,-42.5901672,6a31bb82232078dde0ea99c0fae41895107c21b6
2309.89,1.71027E+12,4444,7385258.4,a90a976e9eefc48a03e83e12b0494ce51ddf32d2,41.6704519,-4.7135268,dc5fdfd42d6d13b875e941169108d8efe142ba3d
1596.68,1.71086E+12,4444,5348159.37,92c1256d4796ee263ccff54ad8b6e39756dcbc30,-7.6849238,108.5017948,0aa907bff09c237d3de74f115c065b281b8545ee
4874.32,1.71013E+12,5969,5487295.85,b503304b9d9b9a1b922984bad4864a17592af2da,30.6107721,53.1911235,ec27e63d232fb26c30d3ecbb36762271568960bf
5567.12,1.71129E+12,2371,7646260.76,c0e6bcaaef01c7d99a13a8104275ebb431a6732e,39.2393667,-8.9485146,1e59cb4cd1e3b5a131ba1edb93a3be8c38716218
3136.52,1.71139E+12,2371,5643207.58,f000cdfc06e7ebfdd212ac75862f9438999eb1c4,54.236292,20.1285899,dc5fdfd42d6d13b875e941169108d8efe142ba3d
5792.51,1.71054E+12,5969,7251802.08,217a8c1daffba3e0583734f3fb4163e63a1e58c3,-7.8533911,111.2994071,0aa907bff09c237d3de74f115c065b281b8545ee
986.84,1.71074E+12,5969,7147342.12,1b6fb05ccd0ac9de2b76952d5f0c47ca8411cc00,2.8426922,117.2911248,930a488eaa79c5208d7cf722a22b7385297b7f1a
